"시도별(1)","설립주체별(1)","학교현황별(1)","학교현황별(2)",시점,데이터
"대구광역시","공립","졸업자수 (명)","소계",2015,22491
"대구광역시","공립","졸업자수 (명)","소계",2016,23237
"대구광역시","공립","졸업자수 (명)","소계",2017,21396
"대구광역시","공립","졸업자수 (명)","소계",2018,19882
"대구광역시","공립","졸업자수 (명)","소계",2019,19749
"대구광역시","공립","졸업자수 (명)","소계",2020,21726
"대구광역시","공립","졸업자수 (명)","소계",2021,20110
"대구광역시","공립","졸업자수 (명)","소계",2022,18975
"대구광역시","공립","졸업자수 (명)","여자",2013,14141
"대구광역시","공립","졸업자수 (명)","여자",2014,12499
"대구광역시","공립","졸업자수 (명)","여자",2015,10398
"대구광역시","공립","졸업자수 (명)","여자",2016,11010
"대구광역시","공립","졸업자수 (명)","여자",2017,10161
"대구광역시","공립","졸업자수 (명)","여자",2018,9420
"대구광역시","공립","졸업자수 (명)","여자",2019,9450
"대구광역시","공립","졸업자수 (명)","여자",2020,10593
"대구광역시","공립","졸업자수 (명)","여자",2021,9672
"대구광역시","공립","졸업자수 (명)","여자",2022,9185
"대구광역시","공립","교실수 (개)","소계",2013,5945
"대구광역시","공립","교실수 (개)","소계",2014,5927
"대구광역시","공립","교실수 (개)","소계",2015,7440
"대구광역시","공립","교실수 (개)","소계",2016,7452
"대구광역시","공립","교실수 (개)","소계",2017,7590
"대구광역시","공립","교실수 (개)","소계",2018,7634
"대구광역시","공립","교실수 (개)","소계",2019,7581
"대구광역시","공립","교실수 (개)","소계",2020,7523
"대구광역시","공립","교실수 (개)","소계",2021,7458
"대구광역시","공립","교실수 (개)","소계",2022,7518
"대구광역시","공립","교실수 (개)","정규교실",2013,5936
"대구광역시","공립","교실수 (개)","정규교실",2014,5910
"대구광역시","공립","교실수 (개)","가·대용교실",2013,9
"대구광역시","공립","교실수 (개)","가·대용교실",2014,17
"대구광역시","공립","교실수 (개)","일반교실",2015,5814
"대구광역시","공립","교실수 (개)","일반교실",2016,5622
"대구광역시","공립","교실수 (개)","일반교실",2017,5606
"대구광역시","공립","교실수 (개)","일반교실",2018,5562
"대구광역시","공립","교실수 (개)","일반교실",2019,5554
"대구광역시","공립","교실수 (개)","일반교실",2020,5561
"대구광역시","공립","교실수 (개)","일반교실",2021,5525
"대구광역시","공립","교실수 (개)","일반교실",2022,5672
"대구광역시","공립","교실수 (개)","교과교실",2015,283
"대구광역시","공립","교실수 (개)","교과교실",2016,330
"대구광역시","공립","교실수 (개)","교과교실",2017,361
"대구광역시","공립","교실수 (개)","교과교실",2018,387
"대구광역시","공립","교실수 (개)","교과교실",2019,411
"대구광역시","공립","교실수 (개)","교과교실",2020,396
"대구광역시","공립","교실수 (개)","교과교실",2021,433
"대구광역시","공립","교실수 (개)","교과교실",2022,418
"대구광역시","공립","교실수 (개)","특별교실",2015,1307
"대구광역시","공립","교실수 (개)","특별교실",2016,1471
"대구광역시","공립","교실수 (개)","특별교실",2017,1583
"대구광역시","공립","교실수 (개)","특별교실",2018,1633
"대구광역시","공립","교실수 (개)","특별교실",2019,1573
"대구광역시","공립","교실수 (개)","특별교실",2020,1524
"대구광역시","공립","교실수 (개)","특별교실",2021,1462
"대구광역시","공립","교실수 (개)","특별교실",2022,1378
"대구광역시","공립","교실수 (개)","수준별교실",2015,36
"대구광역시","공립","교실수 (개)","수준별교실",2016,29
"대구광역시","공립","교실수 (개)","수준별교실",2017,40
"대구광역시","공립","교실수 (개)","수준별교실",2018,52
"대구광역시","공립","교실수 (개)","수준별교실",2019,43
"대구광역시","공립","교실수 (개)","수준별교실",2020,42
"대구광역시","공립","교실수 (개)","수준별교실",2021,38
"대구광역시","공립","교실수 (개)","수준별교실",2022,50
"대구광역시","사립","학교수 (개)","소계",2013,4
"대구광역시","사립","학교수 (개)","소계",2014,4
"대구광역시","사립","학교수 (개)","소계",2015,4
"대구광역시","사립","학교수 (개)","소계",2016,4
"대구광역시","사립","학교수 (개)","소계",2017,4
"대구광역시","사립","학교수 (개)","소계",2018,4
"대구광역시","사립","학교수 (개)","소계",2019,4
"대구광역시","사립","학교수 (개)","소계",2020,4
"대구광역시","사립","학교수 (개)","소계",2021,4
"대구광역시","사립","학교수 (개)","소계",2022,4
"대구광역시","사립","학급수 (개)","소계",2013,72
"대구광역시","사립","학급수 (개)","소계",2014,72
"대구광역시","사립","학급수 (개)","소계",2015,72
"대구광역시","사립","학급수 (개)","소계",2016,72
"대구광역시","사립","학급수 (개)","소계",2017,72
"대구광역시","사립","학급수 (개)","소계",2018,72
"대구광역시","사립","학급수 (개)","소계",2019,72
"대구광역시","사립","학급수 (개)","소계",2020,72
"대구광역시","사립","학급수 (개)","소계",2021,72
"대구광역시","사립","학급수 (개)","소계",2022,72
"대구광역시","사립","학생수 (명)","소계",2013,2499
"대구광역시","사립","학생수 (명)","소계",2014,2483
"대구광역시","사립","학생수 (명)","소계",2015,2473
"대구광역시","사립","학생수 (명)","소계",2016,2465
"대구광역시","사립","학생수 (명)","소계",2017,2470
"대구광역시","사립","학생수 (명)","소계",2018,2444
"대구광역시","사립","학생수 (명)","소계",2019,2374
"대구광역시","사립","학생수 (명)","소계",2020,2311
"대구광역시","사립","학생수 (명)","소계",2021,2237
"대구광역시","사립","학생수 (명)","소계",2022,2222
"대구광역시","사립","학생수 (명)","여자",2013,1200
"대구광역시","사립","학생수 (명)","여자",2014,1219
"대구광역시","사립","학생수 (명)","여자",2015,1203
"대구광역시","사립","학생수 (명)","여자",2016,1182
"대구광역시","사립","학생수 (명)","여자",2017,1163
"대구광역시","사립","학생수 (명)","여자",2018,1159
"대구광역시","사립","학생수 (명)","여자",2019,1116
"대구광역시","사립","학생수 (명)","여자",2020,1077
"대구광역시","사립","학생수 (명)","여자",2021,1054
"대구광역시","사립","학생수 (명)","여자",2022,1052
"대구광역시","사립","교원수 (명)","소계",2013,82
"대구광역시","사립","교원수 (명)","소계",2014,82
"대구광역시","사립","교원수 (명)","소계",2015,83
"대구광역시","사립","교원수 (명)","소계",2016,81
"대구광역시","사립","교원수 (명)","소계",2017,85
"대구광역시","사립","교원수 (명)","소계",2018,84
"대구광역시","사립","교원수 (명)","소계",2019,84
"대구광역시","사립","교원수 (명)","소계",2020,85
"대구광역시","사립","교원수 (명)","소계",2021,85
"대구광역시","사립","교원수 (명)","소계",2022,86
"대구광역시","사립","교원수 (명)","여자",2013,37
"대구광역시","사립","교원수 (명)","여자",2014,36
"대구광역시","사립","교원수 (명)","여자",2015,34
"대구광역시","사립","교원수 (명)","여자",2016,32
"대구광역시","사립","교원수 (명)","여자",2017,36
"대구광역시","사립","교원수 (명)","여자",2018,33
"대구광역시","사립","교원수 (명)","여자",2019,35
"대구광역시","사립","교원수 (명)","여자",2020,37
"대구광역시","사립","교원수 (명)","여자",2021,37
"대구광역시","사립","교원수 (명)","여자",2022,39
"대구광역시","사립","직원수 (명)","소계",2013,19
"대구광역시","사립","직원수 (명)","소계",2014,18
"대구광역시","사립","직원수 (명)","소계",2015,17
"대구광역시","사립","직원수 (명)","소계",2016,17
"대구광역시","사립","직원수 (명)","소계",2017,17
"대구광역시","사립","직원수 (명)","소계",2018,13
"대구광역시","사립","직원수 (명)","소계",2019,13
"대구광역시","사립","직원수 (명)","소계",2020,13
"대구광역시","사립","직원수 (명)","소계",2021,13
"대구광역시","사립","직원수 (명)","소계",2022,13
"대구광역시","사립","직원수 (명)","여자",2013,4
"대구광역시","사립","직원수 (명)","여자",2014,4
"대구광역시","사립","직원수 (명)","여자",2015,4
"대구광역시","사립","직원수 (명)","여자",2016,4
"대구광역시","사립","직원수 (명)","여자",2017,4
"대구광역시","사립","직원수 (명)","여자",2018,4
"대구광역시","사립","직원수 (명)","여자",2019,4
"대구광역시","사립","직원수 (명)","여자",2020,4
"대구광역시","사립","직원수 (명)","여자",2021,4
"대구광역시","사립","직원수 (명)","여자",2022,4
"대구광역시","사립","입학자수 (명)","소계",2013,424
"대구광역시","사립","입학자수 (명)","소계",2014,424
"대구광역시","사립","입학자수 (명)","소계",2015,424
"대구광역시","사립","입학자수 (명)","소계",2016,408
"대구광역시","사립","입학자수 (명)","소계",2017,408
"대구광역시","사립","입학자수 (명)","소계",2018,392
"대구광역시","사립","입학자수 (명)","소계",2019,386
"대구광역시","사립","입학자수 (명)","소계",2020,385
"대구광역시","사립","입학자수 (명)","소계",2021,386
"대구광역시","사립","입학자수 (명)","소계",2022,364
"대구광역시","사립","입학자수 (명)","여자",2013,202
"대구광역시","사립","입학자수 (명)","여자",2014,209
"대구광역시","사립","입학자수 (명)","여자",2015,195
"대구광역시","사립","입학자수 (명)","여자",2016,193
"대구광역시","사립","입학자수 (명)","여자",2017,197
"대구광역시","사립","입학자수 (명)","여자",2018,185
"대구광역시","사립","입학자수 (명)","여자",2019,177
"대구광역시","사립","입학자수 (명)","여자",2020,188
"대구광역시","사립","입학자수 (명)","여자",2021,197
"대구광역시","사립","입학자수 (명)","여자",2022,175
"대구광역시","사립","졸업자수 (명)","소계",2013,423
"대구광역시","사립","졸업자수 (명)","소계",2014,440
"대구광역시","사립","졸업자수 (명)","소계",2015,399
"대구광역시","사립","졸업자수 (명)","소계",2016,414
"대구광역시","사립","졸업자수 (명)","소계",2017,401
"대구광역시","사립","졸업자수 (명)","소계",2018,404
"대구광역시","사립","졸업자수 (명)","소계",2019,401
"대구광역시","사립","졸업자수 (명)","소계",2020,401
"대구광역시","사립","졸업자수 (명)","소계",2021,398
"대구광역시","사립","졸업자수 (명)","소계",2022,342
"대구광역시","사립","졸업자수 (명)","여자",2013,207
"대구광역시","사립","졸업자수 (명)","여자",2014,197
"대구광역시","사립","졸업자수 (명)","여자",2015,198
"대구광역시","사립","졸업자수 (명)","여자",2016,206
"대구광역시","사립","졸업자수 (명)","여자",2017,198
